path,category,instruction,anno
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj118,2022-12-08_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj119,2022-12-08_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj12,2022-12-08_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj120,2022-12-08_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj121,2022-12-08_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj122,2022-12-08_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj123,2022-12-08_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj124,2022-12-08_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj125,2022-12-08_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj126,2022-12-08_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj127,2022-12-08_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj128,2022-12-08_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj129,2022-12-08_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj13,2022-12-08_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj130,2022-12-08_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj131,2022-12-08_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj132,2022-12-08_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj133,2022-12-08_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj134,2022-12-08_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj135,2022-12-08_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj136,2022-12-08_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj137,2022-12-08_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj138,2022-12-08_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj139,2022-12-08_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj14,2022-12-08_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj140,2022-12-08_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj141,2022-12-08_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj142,2022-12-08_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj143,2022-12-08_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj144,2022-12-08_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj145,2022-12-08_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj146,2022-12-08_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj147,2022-12-08_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj148,2022-12-08_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj149,2022-12-08_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj15,2022-12-08_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj150,2022-12-08_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj151,2022-12-08_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj152,2022-12-08_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj153,2022-12-08_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj154,2022-12-08_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj155,2022-12-08_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj156,2022-12-08_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj157,2022-12-08_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj158,2022-12-08_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj159,2022-12-08_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj16,2022-12-08_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj160,2022-12-08_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj161,2022-12-08_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj162,2022-12-08_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj163,2022-12-08_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj164,2022-12-08_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj165,2022-12-08_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj166,2022-12-08_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj167,2022-12-08_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj168,2022-12-08_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj169,2022-12-08_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj17,2022-12-08_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj170,2022-12-08_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj171,2022-12-08_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj172,2022-12-08_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj173,2022-12-08_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj174,2022-12-08_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj175,2022-12-08_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj176,2022-12-08_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj177,2022-12-08_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj178,2022-12-08_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj179,2022-12-08_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj18,2022-12-08_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj180,2022-12-08_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj181,2022-12-08_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj182,2022-12-08_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj183,2022-12-08_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj184,2022-12-08_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj185,2022-12-08_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj186,2022-12-08_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj187,2022-12-08_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj188,2022-12-08_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj189,2022-12-08_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj19,2022-12-08_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj190,2022-12-08_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj191,2022-12-08_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj192,2022-12-08_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj193,2022-12-08_pnp_rigid_objects,"In order to pick up the object, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj194,2022-12-08_pnp_rigid_objects,"To move the object to a new location, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj195,2022-12-08_pnp_rigid_objects,"In order to grasp and relocate the item, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj196,2022-12-08_pnp_rigid_objects,"To manipulate the objects in front of it, the robot must",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj197,2022-12-08_pnp_rigid_objects,"In order to complete the task of moving the utensils, the robot should",False
./data/scripted_raw/2022-12-08_pnp_rigid_objects/2022-12-08_15-56-53/raw/traj_group0/traj198,2022-12-08_pnp_rigid_objects,"In order to pick up the object, the robot should",False
